state,district,month,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th,26th,27th,28th,29th,30th,31st
Uttar Pradesh,Agra,2,0.0,0.0,0.0,0.00011697250709142484,0.0,0.0,0.0,0.0,0.014630853569343703,0.004835752663593876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046031983261097e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00019603414860188943,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Aligarh,2,0.0,0.0,0.0037975033009242584,0.01827481998690814,0.0,0.0,0.0,0.0,0.06723007656022492,0.032704361248406685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007307676979026555,0.0,0.0,0.0,0.0,0.0,0.0,0.013742715179148247,0.0044439303582149295,0.0,0.0,0.0,0.0
Uttar Pradesh,Ambedkar Nagar,2,0.0,0.0,0.0,0.014606589570150557,0.021656750138399156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Amethi,2,0.0,0.0,0.0,0.008250327296530658,0.0037859675722044617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002854528717230338,0.0,0.0,0.0,0.0
Uttar Pradesh,Amroha,2,0.0,0.0,0.08799603889088944,0.09243344970543313,0.0,0.0,0.0,0.0,0.21500607248059156,0.012086020233094717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575144850819722,0.040874044426655994,0.0,0.0,0.0,0.0
Uttar Pradesh,Auraiya,2,0.0,0.0,0.0,0.00789471961597207,0.0,0.0,0.0,0.0,0.0,6.34094001602728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Ayodhya,2,0.0,0.0,0.0,0.015450469125027276,0.01657687761524535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.887972783670202e-05,0.0,0.0,0.0,0.0
Uttar Pradesh,Azamgarh,2,0.0,0.0,0.0,0.007337442723107135,0.008330382480412154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017725619079421432,0.0,0.0005868825295177107,0.0,0.0,0.0,0.0
Uttar Pradesh,Baghpat,2,0.0,0.0,0.03227643740247269,0.0567488544621427,0.006304518046751484,0.0,0.0,0.0,0.03693336375165232,0.00014180968413353198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014760746696251,0.0017286772063237943,0.0,0.0,0.0,0.0
Uttar Pradesh,Bahraich,2,0.0,0.0,0.0,0.08817532184158848,0.060363478581795145,0.0,0.0,0.0,0.0010242697925962707,0.017112669617550407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Ballia,2,0.0,0.0,0.0,0.03310418939559241,0.032546145521104,0.0,0.0,0.0,0.0,3.030892848499191e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005775347545651066,0.0,0.00042768781268761257,7.515847007606564e-05,0.0,0.0,0.0
Uttar Pradesh,Balrampur,2,0.0,0.0,0.0,0.08591152083787912,0.018770915728627928,0.0,0.0,0.0,0.0,0.012400326999510576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03272974920473119,0.0013646892091635692,0.013421012607564538,0.007615473855427451,0.0,0.0,0.0
Uttar Pradesh,Banda,2,0.0,0.0,0.0,0.01380045821514292,0.0,0.0,0.0,0.0,0.0,1.9988167780867303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017430538322993794,0.0,0.0,0.0,0.0
Uttar Pradesh,Barabanki,2,0.0,0.0,0.0,0.055525856425921886,0.012206207264584278,0.0,0.0,0.0,2.4990975153154e-05,2.9759590820349266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7679647788673204e-05,0.0,0.0,0.0,0.0
Uttar Pradesh,Bareilly,2,0.0,0.0,0.00766726683471372,0.10240890246563386,0.007807458093732388,0.0,0.0,0.0,0.03685458925204485,0.08800643242458304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.864179379732181e-06,0.0,0.0,0.010258718953894653,0.008233740244146488,0.0,0.0,0.0,0.0
Uttar Pradesh,Basti,2,0.0,0.0,0.0,0.02339368317695832,0.050791244195963224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054139791560485e-05,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Bhadohi,2,0.0,0.0,0.0,0.01044785075278202,0.0018686928635907973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004929699994727499,0.0,0.000704403442065239,0.0,0.0,0.0,0.0
Uttar Pradesh,Bijnor,2,0.0,0.0,0.026929060136838313,0.13289657429631246,0.005641149685547137,0.0,0.0,0.0,0.04939134285695115,0.007929146520520833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9714590441364527e-05,0.0,0.00018225054557749254,0.0,0.007825093586882019,0.0339500556403032,0.01335953572143286,0.0,0.0,0.0,0.0
Uttar Pradesh,Budaun,2,0.0,0.0,0.0008575825231064698,0.030725670957887845,0.00010854783124778685,0.0,0.0,0.0,0.01607295028617823,0.08437824377598382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01129044914746879,0.004510306183710226,0.0,0.0,0.0,0.0
Uttar Pradesh,Bulandshahr,2,0.0,0.0,0.05098823670627776,0.029448778092952217,0.0,0.0,0.0,0.0,0.07414331054196051,0.006096658473751297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.552832162606487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.012205182496812099,0.021222813688212928,0.0,0.0,0.0,0.0
Uttar Pradesh,Chandauli,2,0.0,0.0,0.0,0.029237671830678595,0.008281456507752846,0.0,0.0,0.0,0.0,0.0003970387182479711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011695284627146347,0.0,0.007293952371422854,9.506350763048366e-05,0.0,0.0,0.0
Uttar Pradesh,Chitrakoot,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010106784070442265,0.0,0.0,0.0,0.0
Uttar Pradesh,Deoria,2,0.0,0.0,0.0,0.02189722888937377,0.04773404419795817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.542074553155591e-06,0.0,5.048445067040224e-06,0.0,0.0,0.0,0.0
Uttar Pradesh,Etah,2,0.0,0.0,0.0,0.015869245036002618,0.0,0.0,0.0,0.0,0.023885783685492476,0.06380470384493339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012285009714541924,0.0,0.0,0.0,0.0,0.0,0.0,0.010940202740411771,0.0022213648188913345,0.0,0.0,0.0,0.0
Uttar Pradesh,Etawah,2,0.0,0.0,0.0,0.0039468743181322275,0.0,0.0,0.0,0.0,0.0,0.0013306406071004072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Farrukhabad,2,0.0,0.0,0.0,0.02846241544839625,0.0019106913973078244,0.0,0.0,0.0,0.001483376165010434,0.022128024611015797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006552465930884259,7.876726035621373e-07,0.0,0.0,0.0,0.0
Uttar Pradesh,Fatehpur,2,0.0,0.0,0.0,0.041239362862753655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Firozabad,2,0.0,0.0,0.0,0.0013625081824132665,0.0,0.0,0.0,0.0,0.006563854985137519,0.013848644404167094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.453235689732477e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0024964501824799,0.0001239911947168301,0.0,0.0,0.0,0.0
Uttar Pradesh,Gautam Buddha Nagar,2,0.0,0.0,0.018176929540271277,0.015150010909884356,0.0,0.0,0.0,0.0,0.062136238282796435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013175657621030344,0.023857754652791677,0.0,0.0,0.0,0.0
Uttar Pradesh,Ghaziabad,2,0.0,0.0,0.03399783939503061,0.02008793366790312,0.0,0.0,0.0,0.0,0.04587641663255789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01679823033394329,0.004485659395637382,0.0,0.0,0.0,0.0
Uttar Pradesh,Ghazipur,2,0.0,0.0,0.0,0.0067196159720706965,0.03281331823826599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015680504051037803,0.0,0.006465487292375425,0.0,0.0,0.0,0.0
Uttar Pradesh,Gonda,2,0.0,0.0,0.0,0.08943486799039929,0.053083932231792405,0.0,0.0,0.0,1.0172646326652487e-06,1.1282289857099062e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Gorakhpur,2,0.0,0.0,0.0,0.06158575169103207,0.06570643418933005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025775936308195224,0.0,6.440312187312387e-05,0.0,0.0,0.0,0.0
Uttar Pradesh,Hamirpur,2,0.0,0.0,0.01718701236346177,0.028995036002618373,0.004490935478561845,0.0,0.0,0.0,0.0,0.0011791882022018684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004274996670184319,0.0008159866220735785,0.009311323573349267,0.004737915568799489,0.010935201120672403,0.0,0.0,0.0,0.0
Uttar Pradesh,Hapur,2,0.0,0.0,0.06624738926899532,0.04686286275365481,0.0,0.0,0.0,0.0,0.11832614253219086,0.00013444627903599684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639004359899746,0.007357526515909546,0.0,0.0,0.0,0.0
Uttar Pradesh,Hardoi,2,0.0,0.0,0.0,0.04904173030765874,0.025446144024896884,0.0,0.0,0.0,0.003923037179685037,0.015406248487358349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82166690907123e-06,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Hathras,2,0.0,0.0,0.0,0.008753109317041239,0.0,0.0,0.0,0.0,0.07992458046204533,0.04634244593482599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009415334030787626,0.0,0.0,0.0,0.0,0.0,0.0,0.010142229468051643,8.282889733840303e-05,0.0,0.0,0.0,0.0
Uttar Pradesh,Jalaun,2,0.0,0.0,0.0,0.004535342570368754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Jaunpur,2,0.0,0.0,0.0,0.0037062459087933665,0.006936515932112095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028282482996186225,0.0,0.0007404114468681209,0.0,0.0,0.0,0.0
Uttar Pradesh,Jhansi,2,0.0,0.0,0.0,0.0002485849879991272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kannauj,2,0.0,0.0,0.0,0.019356753218415887,0.001101677248175874,0.0,0.0,0.0,0.0,0.0040606939058693186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kanpur Dehat,2,0.0,0.0,0.0,0.022270510582587826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kanpur Nagar,2,0.0,0.0,0.0,0.02361744490508401,4.4017266230106675e-05,0.0,0.0,0.0,0.0,0.00010895591422716785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kasganj,2,0.0,0.0,0.0001675981274756932,0.016314913811913596,0.0,0.0,0.0,0.0,0.009292639885126113,0.0895370913178403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000490446441558,0.006417034220532319,0.0,0.0,0.0,0.0
Uttar Pradesh,Kaushambi,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Kheri,2,0.0,0.0,0.0,0.1254494872354353,0.05208346840758676,0.0,0.0,0.0,0.0012570504519133347,0.06893020604196136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.880872250540337e-06,4.676838102861717e-05,0.0,0.0,0.0,0.0
Uttar Pradesh,Kushi Nagar,2,0.0,0.0,0.0,0.055247654374863626,0.08894801677746912,0.0,0.0,0.0,0.0,0.00025741100288813714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826593967492151e-06,0.0,0.0,0.0,0.0,0.0003528576115596535,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Lalitpur,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Lucknow,2,0.0,0.0,0.0,0.04369757800567314,0.009277531457754591,0.0,0.0,0.0,0.0,0.0017095297768551037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Maharajganj,2,0.0,0.0,0.0,0.09617063059131573,0.08720742916706149,0.0,0.0,0.0,0.0,0.0017616668369789118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002255082885448623,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mahoba,2,0.0,0.0,0.0,6.740344752345625e-07,0.0,0.0,0.0,0.0,0.00017501962652566883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Mainpuri,2,0.0,0.0,0.0,0.015214270128736634,0.0,0.0,0.0,0.0,0.0017994538122429263,0.017026617114767148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025660428413422674,3.995525315189113e-05,0.0,0.0,0.0,0.0
Uttar Pradesh,Mathura,2,0.0,0.0,0.00019014524066738686,0.0002798548985380755,0.0,0.0,0.0,0.0,0.06208967141505573,0.005022750130423325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006243653792165711,0.000386592755653392,0.0,0.0,0.0,0.0
Uttar Pradesh,Mau,2,0.0,0.0,0.0,0.019873827187431813,0.036414040407566815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004043181778238633,0.0,0.003926171703021813,0.0,0.0,0.0,0.0
Uttar Pradesh,Meerut,2,0.0,0.0,0.05394010322890409,0.04961831769583243,0.0003592946879660061,0.0,0.0,0.0,0.08525091758201203,0.00015781760096378805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05090732591688117,0.001975921552931759,0.0,0.0,0.0,0.0
Uttar Pradesh,Mirzapur,2,0.0,0.0,0.0,0.01755831333187868,0.0001068950211214571,0.0,0.0,0.0,0.0,0.0005433839071063233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006429172744687956,0.0,0.00038950650390234137,0.0,0.0,0.0,0.0
Uttar Pradesh,Moradabad,2,0.0,0.0,0.020004681310767013,0.10305640410211651,0.00013913828444892199,0.0,0.0,0.0,0.01692417115672368,0.0510057924090936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6021536223271826e-05,0.0,2.4716163728712278e-05,0.0191452702359893,0.01893792275365219,0.0,0.0,0.0,0.0
Uttar Pradesh,Muzaffarnagar,2,0.0,0.0,0.07997227223622615,0.10345788784638883,0.005763838668974151,0.0,0.0,0.0,0.02152637335355257,0.001698326816649008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029564457939500795,0.0,0.00017144401299140397,0.0,0.0011372959102971933,0.06370628684690292,0.011509145487292375,0.0,0.0,0.0,0.0
Uttar Pradesh,Pilibhit,2,0.0,0.0,0.0008594322410274877,0.11361989962906394,0.03780127377099053,0.0,0.0,0.0,0.004059698187649716,0.06535580020760166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015058498422115415,0.004131406844106464,0.0,0.0,0.0,0.0
Uttar Pradesh,Pratapgarh,2,0.0,0.0,0.0,0.0017339951996508836,0.0025239567695890916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8533014639976098e-05,0.0,0.0002322569541725035,0.0,0.0,0.0,0.0
Uttar Pradesh,Prayagraj,2,0.0,0.0,0.0,0.0014953960288020946,0.004163445665238619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018859470289460273,0.0,0.00047599999999999997,0.0,0.0,0.0,0.0
Uttar Pradesh,Rae Bareli,2,0.0,0.0,0.0,0.008378845734235217,3.817313111262948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8976746047628574e-05,0.0,0.0,0.0,0.0
Uttar Pradesh,Rampur,2,0.0,0.0,0.019237906613851878,0.11417521274274492,0.002713042437421137,0.0,0.0,0.0,0.015294397885032176,0.07350551004931884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.493427456123276e-05,0.0,2.380147278511046e-05,0.009945069998545572,0.005109513708224935,0.0,0.0,0.0,0.0
Uttar Pradesh,Saharanpur,2,0.0,0.0,0.018102868803264914,0.15554658520619682,0.05096929284264389,0.0,0.0,0.0,0.003992115840115947,0.003535069084024891,0.0,0.0,0.0,0.0,0.0,2.7805087560360217e-05,0.0,0.0,0.0,0.0,0.0010770143276142591,0.0,0.0030384311957624257,0.00012134596804162021,0.01608982583173694,0.0038767254413172377,0.015370102061236741,0.0,0.0,0.0,0.0
Uttar Pradesh,Sambhal,2,0.0,0.0,0.1101930140439323,0.04861509927994763,1.5355922735864582e-05,0.0,0.0,0.0,0.037647702186764005,0.04150414396583716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011717712557796576,0.03602305383229938,0.0,0.0,0.0,0.0
Uttar Pradesh,Sant Kabeer Nagar,2,0.0,0.0,0.0,0.044883973379882175,0.06572289246759463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028947257421044307,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Shahjahanpur,2,0.0,0.0,0.0,0.0941037530002182,0.006260280189719062,0.0,0.0,0.0,0.0006879214670576316,0.05766109297435098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014327597928624823,0.0004831170702421453,0.0,0.0,0.0,0.0
Uttar Pradesh,Shamli,2,0.0,0.0,0.028306325771215942,0.09310768055858608,0.009064970300288768,0.0,0.0,0.0,0.0009354035683372139,0.001439948798760844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120900121427774,0.009024774864918952,0.0,0.0,0.0,0.0
Uttar Pradesh,Shravasti,2,0.0,0.0,0.0,0.09276947414357407,0.04274399397527268,0.0,0.0,0.0,0.00011652251514765188,0.009365147660716494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Siddharth Nagar,2,0.0,0.0,0.0,0.0666277547457997,0.07420189818809318,0.0,0.0,0.0,0.0,5.092802245970323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.405704061234775e-05,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sitapur,2,0.0,0.0,0.0,0.0534538511891774,0.03475359962495075,0.0,0.0,0.0,0.004906644837049513,0.02563815998235924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Sonbhadra,2,0.0,0.0,0.0,0.02950452760200742,9.577221742881794e-05,0.0,0.0,0.0,0.0,0.0023977776941156224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009649730223729766,0.0,0.00011616890134080447,0.0019564117590776444,0.0,0.0,0.0
Uttar Pradesh,Sultanpur,2,0.0,0.0,0.0,0.0063599170848789004,0.007538839043025929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091444466680008,0.0,0.0,0.0,0.0
Uttar Pradesh,Unnao,2,0.0,0.0,0.0,0.028943595897883482,0.0025965278020218746,0.0,0.0,0.0,0.0,0.0009481426105102377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,Varanasi,2,0.0,0.0,0.0,0.018199378136591754,0.001363079593231159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007118886096416457,0.0,0.001296601961176706,0.0,0.0,0.0,0.0
Uttarakhand,Almora,2,0.0,0.0,0.0,0.13845025092734017,0.0230718628277317,0.0,0.0,0.0,0.0,0.013806155980917858,0.0,0.0,0.0,0.0,0.0,0.0013364400988368757,0.0,0.0,0.0,0.0,0.0020826681032371816,0.0,0.007182771021382541,0.0046016127833519134,0.0017581855568639167,0.00036195285625860397,0.04424462677606564,0.0,0.0,0.0,0.0
Uttarakhand,Bageshwar,2,0.0,0.0,0.00014561877325651183,0.15600152738380973,0.007233463170861865,0.0,0.0,0.0,4.070065019156831e-05,0.005114826308401414,0.0,0.0,0.0,0.0,0.0,0.004793171143944676,0.0,0.0,0.0,0.0,0.0014593270973113277,0.0,0.02342320420478879,0.029973987365291714,0.034944726620854495,6.176581013296173e-06,0.04746335801480888,0.0,0.0,0.0,0.0
Uttarakhand,Chamoli,2,0.0,0.0,0.00944978994118353,0.11822714379227581,0.0026331998384096313,0.0,0.0,0.0,0.001926700797809881,0.005292863558378556,0.0,0.0,0.0,0.0,0.0,0.0022991223967072922,0.0,0.0,0.0,0.0,0.0006030440058551132,0.0,0.019938936303187403,0.07055340022296544,0.11707499253062445,0.00025476291142537263,0.08538162897738642,0.0,0.0,0.0,0.0
Uttarakhand,Champawat,2,0.0,0.0,0.0,0.1267914030111281,0.03643219438722837,0.0,0.0,0.0,0.0,0.023243426395529572,0.0,0.0,0.0,0.0,0.0,0.00216180452069158,0.0,0.0,0.0,0.0,0.0,0.0,0.007046146122557709,0.00010368784838350055,0.0002776419620731472,0.0004905039421746733,0.03521072643586151,0.0,0.0,0.0,0.0
Uttarakhand,Dehradun,2,0.0,0.0,0.017999519865562356,0.08851516473925378,0.041367882418070184,0.0,0.0,0.0,0.0030654620117692055,0.00582639983219762,0.0,0.0,0.0,0.0,0.0,0.00032645381845244816,0.0,0.0,0.0,0.0,0.00546903483139342,0.0,0.03375341946456564,0.00955444072835377,0.0663339426000457,0.0013113320187113774,0.07521913147888734,0.0,0.0,0.0,0.0
Uttarakhand,Haridwar,2,0.0,0.0,0.023980314488056657,0.14230307658738817,0.051836095497912786,0.0,0.0,0.0,0.010627646226003637,0.00785277492430069,0.0,0.0,0.0,0.0,0.0,3.61683148173587e-08,0.0,0.0,0.0,0.0,0.007807271005762608,0.0,0.004364527729680441,0.0007576142697881828,0.055882704441202836,0.005856573166153107,0.035627936762057236,0.0,0.0,0.0,0.0
